timestamp_ms,gpu_util,mem_util,mem_used,mem_total
525132,0,0,16684810240,42949672960
525142,0,0,16684810240,42949672960
525152,0,0,16684810240,42949672960
525162,0,0,16684810240,42949672960
525172,0,0,16684810240,42949672960
525182,0,0,16684810240,42949672960
525192,0,0,16684810240,42949672960
525202,0,0,16684810240,42949672960
525212,0,0,16684810240,42949672960
525222,0,0,16684810240,42949672960
525232,0,0,16684810240,42949672960
525242,0,0,16684810240,42949672960
525252,0,0,16684810240,42949672960
525262,0,0,16684810240,42949672960
525272,0,0,16684810240,42949672960
525282,0,0,16684810240,42949672960
525292,0,0,16684810240,42949672960
525302,0,0,16684810240,42949672960
525312,0,0,16684810240,42949672960
525322,0,0,16684810240,42949672960
525332,0,0,16684810240,42949672960
525342,0,0,16684810240,42949672960
525352,0,0,16684810240,42949672960
525362,0,0,16684810240,42949672960
525372,0,0,16684810240,42949672960
525382,0,0,16684810240,42949672960
525392,0,0,16684810240,42949672960
525402,0,0,16684810240,42949672960
525412,0,0,16684810240,42949672960
525422,0,0,16684810240,42949672960
525432,0,0,16684810240,42949672960
525442,0,0,16684810240,42949672960
525452,0,0,16684810240,42949672960
525462,0,0,16684810240,42949672960
525472,0,0,16684810240,42949672960
525482,0,0,16684810240,42949672960
525492,0,0,16684810240,42949672960
525502,0,0,16684810240,42949672960
525512,0,0,16684810240,42949672960
525522,0,0,16684810240,42949672960
525532,0,0,16684810240,42949672960
525542,0,0,16684810240,42949672960
525552,0,0,16684810240,42949672960
525562,0,0,16684810240,42949672960
525572,0,0,16684810240,42949672960
525582,0,0,16684810240,42949672960
525592,0,0,16684810240,42949672960
525602,0,0,16684810240,42949672960
525612,0,0,16684810240,42949672960
525622,0,0,16684810240,42949672960
525632,0,0,16684810240,42949672960
525642,0,0,16684810240,42949672960
525652,0,0,16684810240,42949672960
525662,0,0,16684810240,42949672960
525672,0,0,16684810240,42949672960
525682,0,0,16684810240,42949672960
525692,0,0,16684810240,42949672960
525702,0,0,16684810240,42949672960
525712,0,0,16684810240,42949672960
525722,0,0,16684810240,42949672960
525732,0,0,16684810240,42949672960
525742,0,0,16684810240,42949672960
525752,0,0,16684810240,42949672960
525762,0,0,16684810240,42949672960
525772,0,0,16684810240,42949672960
525782,0,0,16684810240,42949672960
525792,0,0,16684810240,42949672960
525802,0,0,16684810240,42949672960
525812,0,0,16684810240,42949672960
525822,0,0,16684810240,42949672960
525832,0,0,16684810240,42949672960
525842,0,0,16684810240,42949672960
525852,0,0,16684810240,42949672960
525862,0,0,16684810240,42949672960
525872,0,0,16684810240,42949672960
525882,0,0,16684810240,42949672960
525892,0,0,16684810240,42949672960
525902,0,0,16684810240,42949672960
525912,0,0,16684810240,42949672960
525922,0,0,16684810240,42949672960
525932,0,0,16684810240,42949672960
525942,0,0,16684810240,42949672960
525952,0,0,16684810240,42949672960
525962,0,0,16684810240,42949672960
525972,0,0,16684810240,42949672960
525982,0,0,16684810240,42949672960
525992,0,0,16684810240,42949672960
526002,0,0,16684810240,42949672960
526012,0,0,16684810240,42949672960
526022,0,0,16684810240,42949672960
526032,0,0,16684810240,42949672960
526042,0,0,16684810240,42949672960
526052,0,0,16684810240,42949672960
526062,0,0,16684810240,42949672960
526072,0,0,16684810240,42949672960
526082,0,0,16684810240,42949672960
526092,0,0,16684810240,42949672960
526102,0,0,16684810240,42949672960
526112,0,0,16684810240,42949672960
526122,0,0,16684810240,42949672960
526132,0,0,16684810240,42949672960
526142,0,0,16684810240,42949672960
526152,0,0,16684810240,42949672960
526162,0,0,16684810240,42949672960
526172,0,0,16684810240,42949672960
526182,0,0,16684810240,42949672960
526192,0,0,16684810240,42949672960
526202,0,0,16684810240,42949672960
526212,0,0,16684810240,42949672960
526222,0,0,16684810240,42949672960
526232,0,0,16684810240,42949672960
526242,0,0,16684810240,42949672960
526252,0,0,16684810240,42949672960
526262,0,0,16684810240,42949672960
526272,0,0,16684810240,42949672960
